"","GrLivArea","Neighborhood","LotArea","X1stFlrSF","OverallQual","y_true","y_rf","y_svm_linear","y_svm_radial","y_lda","y_logistic","y_boosting"
"1613",1964,"Somerst",12447,1116,8,0,0,0,0,1,1,0
"1614",1670,"Somerst",15218,1670,8,0,0,0,0,0,0,0
"1615",2640,"Somerst",13162,2036,9,0,0,1,0,1,1,0
"1616",1400,"SawyerW",11024,1400,7,0,0,0,0,0,0,0
"1617",1837,"SawyerW",8304,941,6,0,0,0,0,0,0,0
"1618",1731,"SawyerW",9370,844,6,0,0,0,0,0,0,0
"1619",1320,"SawyerW",9019,636,6,0,0,0,0,0,0,0
"1620",988,"Sawyer",9100,988,5,0,0,0,0,0,0,0
"1621",1654,"Sawyer",8927,1286,6,0,0,0,0,0,0,0
"1622",1211,"Sawyer",9240,1211,5,0,0,0,0,0,0,0
"1623",984,"Sawyer",9308,984,5,0,0,0,0,0,0,0
"1624",909,"Sawyer",8450,909,5,0,0,0,0,0,0,0
"1625",912,"Sawyer",8020,912,5,0,0,0,0,0,0,0
"1626",941,"Sawyer",8789,941,5,0,0,0,0,0,0,0
"1627",1143,"Somerst",3628,1143,7,0,0,0,0,0,0,0
"1628",1080,"Somerst",4447,530,7,0,0,0,0,0,0,0
"1629",898,"NAmes",8400,898,5,0,0,0,0,0,0,0
"1630",1051,"NAmes",9759,1051,5,0,0,0,0,0,0,0
"1631",1141,"NAmes",9600,1141,5,0,0,0,0,0,0,0
"1632",1440,"NAmes",9350,720,5,0,0,0,0,0,0,0
"1633",1248,"NAmes",10800,1248,5,0,0,0,0,0,0,0
"1634",816,"NAmes",8550,816,6,0,0,0,0,0,0,0
"1635",1043,"NAmes",9724,1043,5,0,0,0,0,0,0,0
"1636",1433,"NAmes",9600,1433,5,0,0,0,0,0,0,0
"1637",1624,"NAmes",10858,1624,5,0,0,0,0,0,0,0
"1638",1216,"NAmes",9600,1216,5,0,0,0,0,0,0,0
"1639",1728,"NAmes",9462,1024,5,0,0,0,0,0,0,0
"1640",936,"NAmes",9888,936,5,0,0,0,0,0,0,0
"1641",1246,"NAmes",12700,1246,6,0,0,0,0,0,0,0
"1642",1008,"NAmes",9723,1008,6,0,0,0,0,0,0,0
"1643",1364,"NAmes",8400,1364,5,0,0,0,0,0,0,0
"1644",1336,"NAmes",9610,1336,6,0,0,0,0,0,0,0
"1645",1124,"NAmes",10152,1124,6,0,0,0,0,0,0,0
"1646",1575,"NAmes",10170,1575,6,0,0,0,0,0,0,0
"1647",1145,"NAmes",7700,1145,5,0,0,0,0,0,0,0
"1648",1005,"NAmes",11050,1005,5,0,0,0,0,0,0,0
"1649",1056,"NAmes",13600,1056,5,0,0,0,0,0,0,0
"1650",2039,"NAmes",21299,2039,7,1,1,1,1,0,0,1
"1651",1384,"NAmes",13300,1384,5,0,0,0,0,0,0,0
"1652",1312,"NAmes",7500,900,6,0,0,0,0,0,0,0
"1653",720,"OldTown",7008,448,4,0,0,0,0,0,0,0
"1654",1146,"NAmes",10184,1146,6,0,0,0,0,0,0,0
"1655",1773,"NAmes",10800,1773,6,0,0,0,0,0,0,0
"1656",1472,"NAmes",11650,1472,7,0,0,0,0,0,0,0
"1657",2448,"NAmes",18275,1900,7,1,1,1,1,1,1,1
"1658",1521,"NAmes",12144,910,4,0,0,0,0,0,0,0
"1659",1150,"NAmes",7000,1150,5,0,0,0,0,0,0,0
"1660",1025,"NAmes",7000,1025,5,0,0,0,0,0,0,0
"1661",2014,"OldTown",9856,1007,5,1,1,1,1,0,0,1
"1662",1668,"OldTown",9600,1226,5,0,0,0,0,0,0,0
"1663",1657,"OldTown",5520,1147,4,0,0,0,0,0,0,0
"1664",1004,"OldTown",3960,502,7,0,0,0,0,0,0,0
"1665",1951,"OldTown",7745,1084,4,0,0,0,0,0,0,0
"1666",1032,"OldTown",7741,1032,6,0,0,0,0,0,0,0
"1667",864,"OldTown",7200,864,4,0,0,0,0,0,0,0
"1668",1376,"OldTown",7614,714,3,0,0,0,0,0,0,0
"1669",1566,"OldTown",6000,816,5,1,1,0,1,0,0,0
"1670",492,"OldTown",7830,492,3,0,0,0,0,0,0,0
"1671",840,"OldTown",5747,840,3,0,0,0,0,0,0,0
"1672",1248,"OldTown",5976,624,5,0,0,0,0,0,0,0
"1673",1020,"IDOTRR",4761,1020,3,0,0,0,0,0,0,0
"1674",1827,"BrkSide",11737,1017,6,0,0,0,0,0,0,0
"1675",816,"BrkSide",11672,816,5,0,0,0,0,0,0,0
"1676",2486,"OldTown",33120,1611,6,1,1,1,1,1,1,1
"1677",1430,"IDOTRR",10320,834,4,0,0,0,0,0,0,0
"1678",1330,"IDOTRR",7518,665,5,0,0,0,0,0,0,0
"1679",984,"IDOTRR",7200,984,6,0,0,0,0,0,0,0
"1680",1422,"Sawyer",12375,1081,5,0,0,0,0,0,0,0
"1681",1640,"Sawyer",21370,1640,5,1,1,0,1,0,0,1
"1682",1032,"Edwards",8250,1032,5,0,0,0,0,0,0,0
"1683",879,"SWISU",5220,879,5,0,0,0,0,0,0,0
"1684",1073,"SWISU",5500,1073,7,0,0,0,0,0,0,0
"1685",1040,"Sawyer",7176,1040,6,0,0,0,0,0,0,0
"1686",1967,"Sawyer",9662,1967,5,1,1,1,1,0,0,1
"1687",1949,"Sawyer",8235,1949,5,1,1,1,1,0,0,1
"1688",872,"Sawyer",17529,872,5,0,0,0,0,0,0,0
"1689",1830,"ClearCr",20355,1830,7,0,0,0,0,0,0,0
"1690",1000,"ClearCr",13050,1000,5,0,0,0,0,0,0,0
"1691",1700,"ClearCr",1700,880,7,0,0,0,0,0,0,0
"1692",1350,"Edwards",9375,1350,4,0,0,0,0,0,0,0
"1693",2009,"Edwards",19950,1337,6,1,1,1,1,0,0,1
"1694",3672,"Edwards",19800,1836,6,1,1,1,1,1,1,1
"1695",1560,"Edwards",11679,1560,5,0,0,0,0,0,0,0
"1696",1057,"Edwards",10519,1057,5,0,0,0,0,0,0,0
"1697",1609,"Edwards",9525,1068,6,1,1,0,1,0,0,1
"1698",1876,"CollgCr",11003,1308,7,0,0,0,0,0,0,0
"1699",1846,"CollgCr",13377,1846,6,0,0,0,0,0,0,0
"1700",1590,"CollgCr",11645,1590,8,0,0,0,0,0,0,1
"1701",1809,"CollgCr",10984,945,7,0,0,0,0,0,0,0
"1702",1614,"CollgCr",9316,1614,7,0,0,0,0,0,0,1
"1703",1596,"CollgCr",9316,784,7,0,0,0,0,0,0,0
"1704",1388,"ClearCr",12000,1388,6,0,0,0,0,0,0,0
"1705",1499,"CollgCr",12438,795,6,0,0,0,0,0,0,0
"1706",1749,"CollgCr",9272,856,7,0,0,0,0,0,0,0
"1707",1388,"CollgCr",8340,686,6,0,0,0,0,0,0,0
"1708",1282,"CollgCr",10385,1282,6,0,0,0,0,0,0,0
"1709",864,"CollgCr",7200,864,5,0,0,0,0,0,0,0
"1710",1762,"CollgCr",9930,878,7,0,0,0,0,0,0,0
"1711",1755,"CollgCr",9468,840,6,0,0,0,0,0,0,0
"1712",1358,"CollgCr",11088,1358,8,0,0,0,0,0,0,0
"1713",1909,"CollgCr",8726,872,7,0,0,0,0,0,0,0
"1714",2214,"CollgCr",10566,1090,8,0,0,1,0,1,1,1
"1715",1737,"CollgCr",8581,851,7,0,0,0,0,0,0,0
"1716",1611,"CollgCr",8400,784,7,0,0,0,0,0,0,0
"1717",1336,"CollgCr",8772,1336,7,0,0,0,0,0,0,0
"1718",1012,"Edwards",7840,1012,6,0,0,0,0,0,0,0
"1719",1176,"Edwards",16133,1176,5,0,0,0,0,0,0,0
"1720",914,"Edwards",8050,914,6,0,0,0,0,0,0,0
"1721",2314,"Edwards",11060,1164,7,0,0,1,0,0,0,0
"1722",1709,"Edwards",2522,970,7,0,0,0,0,0,0,0
"1723",936,"Edwards",6956,624,4,0,0,0,0,0,0,0
"1724",1338,"Edwards",7822,846,6,0,0,0,0,0,0,0
"1725",1273,"Edwards",11388,1055,4,0,0,0,0,0,0,0
"1726",1551,"SWISU",10890,1058,5,0,0,0,0,0,0,0
"1727",1340,"SWISU",6430,816,6,0,0,0,0,0,0,0
"1728",1479,"SWISU",7000,743,7,0,0,0,0,0,0,0
"1729",1510,"SWISU",4899,755,6,0,0,0,0,0,0,0
"1730",1465,"SWISU",10164,992,5,0,0,0,0,0,0,0
"1731",1288,"SWISU",6191,824,5,0,0,0,0,0,0,0
"1732",1550,"Crawfor",21780,940,6,1,1,0,1,1,1,1
"1733",1671,"Crawfor",8170,1122,7,0,0,0,0,0,0,0
"1734",2315,"Crawfor",15600,1278,5,1,1,1,1,1,1,1
"1735",976,"IDOTRR",7288,976,5,0,0,0,0,0,0,0
"1736",672,"IDOTRR",8534,672,4,0,0,0,0,0,0,0
"1737",1396,"IDOTRR",9000,1060,5,1,1,0,1,0,0,0
"1738",1625,"Mitchel",23580,1625,6,1,1,0,1,0,0,1
"1739",1664,"Mitchel",8385,1664,6,0,0,0,0,0,0,0
"1740",1491,"Mitchel",9116,1491,8,0,0,0,0,0,0,0
"1741",1650,"Timber",50102,1650,6,1,1,1,1,1,1,1
"1742",1600,"Mitchel",31250,1600,1,1,1,0,1,0,0,1
"1743",1368,"Mitchel",7020,1368,7,0,0,0,0,0,0,0
"1744",1304,"MeadowV",2665,616,5,0,0,0,0,0,0,0
"1745",874,"Mitchel",10172,874,5,0,0,0,0,0,0,0
"1746",1652,"Mitchel",11836,1652,5,0,0,0,0,0,0,0
"1747",1092,"MeadowV",1484,546,4,0,0,0,0,0,0,0
"1748",1360,"Mitchel",13384,1360,5,0,0,0,0,0,0,0
"1749",1092,"MeadowV",1533,546,4,0,0,0,0,0,0,0
"1750",1092,"MeadowV",1936,546,4,0,0,0,0,0,0,0
"1751",970,"Mitchel",10441,970,5,0,0,0,0,0,0,0
